filepath,label
Audio\real\file2935.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29350.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29351.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29353.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29356.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29361.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29367.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29369.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29373.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29378.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29388.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29395.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29402.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29420.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29424.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29426.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29434.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29441.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29447.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29455.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29473.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29478.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29491.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29497.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29499.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29517.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29519.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29524.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29525.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29532.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29542.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29549.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29551.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29552.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29553.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29557.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29560.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29569.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29571.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29580.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29583.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29592.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29593.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29596.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file296.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file2960.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29616.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29619.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29626.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29636.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file2964.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29644.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29655.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29657.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29664.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29667.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file2969.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29698.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file297.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29705.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29710.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29711.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29715.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29717.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29725.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29729.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29734.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29754.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29772.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29776.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29786.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29809.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29813.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29818.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29819.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29823.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29827.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29835.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29836.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29837.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29839.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29841.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29843.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29847.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29851.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file2986.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29888.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29889.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29897.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file299.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file2990.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29904.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29906.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29910.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29914.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29919.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29936.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29937.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29947.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29954.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29957.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29958.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29964.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29967.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29979.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29981.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file29990.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30016.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file3003.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30038.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30045.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30051.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30053.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30058.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30063.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30068.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30073.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30076.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30080.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30086.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30087.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30091.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file301.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30105.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30116.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30119.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30121.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30133.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30137.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file3014.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30142.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30143.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30181.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30183.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30192.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30195.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30196.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30198.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30199.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30203.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30207.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30211.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30212.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30215.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30219.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30220.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30240.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30251.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30261.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30266.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file3027.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30272.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30273.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30274.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30275.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30283.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30288.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30298.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file3030.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30304.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30306.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30308.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30309.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file3031.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30312.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30315.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30324.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30328.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30333.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30334.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30342.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30344.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30349.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30350.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30356.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30359.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30361.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30376.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30379.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file3038.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30382.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30383.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file3039.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30394.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30397.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30404.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30409.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30419.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30424.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30429.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30437.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30441.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30444.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30448.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30449.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30452.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file3046.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30469.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30470.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30473.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30476.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30484.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30501.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30514.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30522.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30526.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file3053.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30530.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30567.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30573.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30580.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file3059.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30597.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file306.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file3060.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30604.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30606.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30610.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30617.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30626.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30630.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30638.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30644.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file3065.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30652.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30653.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30654.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30656.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30667.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30683.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30685.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file3069.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30692.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30694.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file307.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file3071.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30716.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30728.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30738.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file3075.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30756.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file3076.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30760.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30761.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30762.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30763.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30774.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30775.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30781.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30796.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30804.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30811.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file3082.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30822.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30823.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30833.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30836.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30843.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30854.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30856.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30868.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file3087.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30872.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30877.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30891.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30898.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30908.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30910.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30911.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30915.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file3092.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30928.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file3093.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30930.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30931.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30940.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30941.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30946.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30954.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30955.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30956.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30967.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30976.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file3098.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file30982.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file3099.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file31004.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file31015.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file31016.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file3102.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file31027.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file31028.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file31030.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file31031.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file31034.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file31042.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file31052.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file31058.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file3106.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file31060.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file31068.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file3107.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file31072.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file31073.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file31076.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
Audio\real\file31077.wav_16k.wav_norm.wav_mono.wav_silence.wav,real
